url_id;certificate;year;duration;rating;votes;metascore;total_nominations;total_wins;oscar_nominations;oscar_wins;budget;gross_us_canada;opening_weekend_gross_us_canada;worldwide_gross;aspect_ratio;color;url_image;plot
tt0109686;PG-13;1994;6420;7.3;381040;41;3;5;;;17000000;127190327;16363442;247290327;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BZDQwMjNiMTQtY2UwYy00NjhiLTk0ZWEtZWM5ZWMzNGFjNTVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg;After a woman leaves a briefcase at the airport terminal, a dumb limo driver and his dumber friend set out on a hilarious cross-country road trip to Aspen to return it.
tt0322259;PG-13;2003;6420;5.9;272081;38;13;4;;;76000000;127154901;50472480;236350661;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BMzExYjcyYWMtY2JkOC00NDUwLTg2OTgtMDI3MGY2OWQzMDE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg;Former cop Brian O'Conner is called upon to bust a dangerous criminal and he recruits the help of a former childhood friend and street racer who has a chance to redeem himself.
tt0119738;PG-13;1997;6300;6.3;141730;50;24;12;1;0;38000000;127120029;21678377;299288605;2.39 : 1;;https://m.media-amazon.com/images/M/MV5BMzRiMGE2MmMtM2RhMy00OWNiLTljYTktOThmMmE1YjY1NjYyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg;When a woman's long-time friend reveals he's engaged, she realizes she loves him herself and sets out to get him, with only days before the wedding.
tt0119738;PG-13;1997;6300;6.3;141730;50;24;12;1;0;38000000;127120029;21678377;299288605;2.35 : 1;;https://m.media-amazon.com/images/M/MV5BMzRiMGE2MmMtM2RhMy00OWNiLTljYTktOThmMmE1YjY1NjYyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg;When a woman's long-time friend reveals he's engaged, she realizes she loves him herself and sets out to get him, with only days before the wedding.
tt1650062;PG-13;2011;6720;7;352917;72;70;11;;;50000000;127004179;35451168;260095986;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMjIzNjEyMzcwOF5BMl5BanBnXkFtZTcwMTkyMjE0NQ@@._V1_.jpg;During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town.
tt1650062;PG-13;2011;6720;7;352917;72;70;11;;;50000000;127004179;35451168;260095986;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BMjIzNjEyMzcwOF5BMl5BanBnXkFtZTcwMTkyMjE0NQ@@._V1_.jpg;During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town.
tt0143145;PG-13;1999;7680;6.4;200076;57;12;7;;;135000000;126943684;35519007;361832400;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BMjA0MzUyNjg0MV5BMl5BanBnXkFtZTcwNDY5MDg0NA@@._V1_.jpg;James Bond uncovers a nuclear plot while protecting an oil heiress from her former kidnapper, an international terrorist who can't feel pain.
tt0076729;PG;1977;5760;6.9;50539;50;2;0;1;0;4300000;126737428;;126737428;1.85 : 1;;https://m.media-amazon.com/images/M/MV5BNmViNzZjZTEtODY4MS00Y2U1LWI1NTgtYjk5M2NiMTMxMzY4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_.jpg;The Bandit is hired on to run a tractor-trailer full of beer over state lines, in hot pursuit by a pesky sheriff.
tt2872732;R;2014;5340;6.4;489233;61;12;1;;;40000000;126663600;43899340;458863600;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BODcxMzY3ODY1NF5BMl5BanBnXkFtZTgwNzg1NDY4MTE@._V1_.jpg;A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.
tt0918940;PG-13;2016;6600;6.2;176247;44;4;2;;;180000000;126643061;38527856;356700357;2.35 : 1;;https://m.media-amazon.com/images/M/MV5BMzY3OTI0OTcyMF5BMl5BanBnXkFtZTgwNjkxNTAwOTE@._V1_.jpg;Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.
tt0389790;PG;2007;5460;6.1;160546;54;15;1;;;150000000;126631277;38021044;293514336;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BMjE1MDYxOTA4MF5BMl5BanBnXkFtZTcwMDE0MDUzMw@@._V1_.jpg;Barry B. Benson, a bee just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey, and subsequently decides to sue them.
tt0108160;PG;1993;6300;6.8;174826;72;19;4;2;0;21000000;126808165;17253733;227927165;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BNWY1MDJkZGUtZTE2OS00ODZiLTlmNzQtMDZjNzM2ZjkwM2QxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg;A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.
tt1446714;R;2012;7440;7;603139;64;47;6;1;0;130000000;126477084;51050101;403354469;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTY3NzIyNTA2NV5BMl5BanBnXkFtZTcwNzE2NjI4Nw@@._V1_.jpg;Following clues to the origin of mankind, a team finds a structure on a distant moon, but they soon realize they are not alone.
tt1599348;R;2012;6900;6.7;222177;52;7;1;;;85000000;126373434;40172720;208076205;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMjI5ODkyMjA2Nl5BMl5BanBnXkFtZTcwNTcyNTgzNw@@._V1_.jpg;A young CIA agent is tasked with looking after a fugitive in a safe house. But when the safe house is attacked, he finds himself on the run with his charge.
tt0280590;PG-13;2002;5760;5.8;144214;24;9;5;;;50000000;126293452;37162787;171269535;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTU3NTE3M2QtNWQ0MS00ZmRkLWIwNTMtOTA0ZGM5N2UwMWNjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg;A sweet-natured, small-town guy inherits a controlling stake in a media conglomerate and begins to do business his way.
tt0120382;PG;1998;6180;8.2;1052749;90;69;40;3;0;60000000;125618201;31542121;264118201;1.66 : 1;Color;https://m.media-amazon.com/images/M/MV5BMDIzODcyY2EtMmY2MC00ZWVlLTgwMzAtMjQwOWUyNmJjNTYyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg;An insurance salesman discovers his whole life is actually a reality TV show.
tt0195685;R;2000;7860;7.4;195842;73;59;33;4;1;52000000;125595205;28138465;256271286;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BYTA1NWRkNTktNDMxNS00NjE4LWEzMDAtNzA3YzlhYzRhNDA4L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg;An unemployed single mother becomes a legal assistant and almost single-handedly brings down a California power company accused of polluting a city's water supply.
tt0349903;PG-13;2004;7500;6.5;386369;58;10;4;;;110000000;125544280;39153380;362744280;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BMmJmYzBjNTktMTJjZS00ZGRhLWE1Y2QtOWQxZGU0Y2RmMjkyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg;Daniel Ocean recruits one more team member so he can pull off three major European heists in this sequel to Ocean's Eleven (2001).
tt0120347;PG-13;1997;7140;6.5;193801;52;10;6;;;110000000;125304276;25143007;333011068;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTM1MTk2ODQxNV5BMl5BanBnXkFtZTcwOTY5MDg0NA@@._V1_.jpg;James Bond sets out to stop a media mogul's plan to induce war between China and the UK in order to obtain exclusive global media coverage.
tt0438488;PG-13;2009;6900;6.5;359821;49;14;2;;;200000000;125322469;42558390;371353001;2.35 : 1;;https://m.media-amazon.com/images/M/MV5BODBlOTJhZjItMGRmYS00YzM1LWFmZTktOTJmNDMyZTBjMjBkXkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_.jpg;In 2018, a mysterious new weapon in the war against the machines, half-human and half-machine, comes to John Connor on the eve of a resistance attack on Skynet. But whose side is he on, and can he be trusted?
tt0160127;PG-13;2000;5880;5.6;186613;52;33;15;;;93000000;125305545;40128550;264105545;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BMGI1NTM5MTItNDcxMS00YTIwLTg1NjUtNzE5ZGE5NDkxMmU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg;Three women, detectives with a mysterious boss, retrieve stolen voice-ID software, using martial arts, tech skills, and sex appeal.
tt1091191;R;2013;7260;7.5;285490;60;16;6;2;0;40000000;125095601;90872;154802912;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMjA0NTgwOTk5Ml5BMl5BanBnXkFtZTcwMjE3NDc5OQ@@._V1_.jpg;Marcus Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare.
tt3263904;PG-13;2016;5760;7.4;268572;74;36;14;1;0;60000000;125070033;35028301;240797623;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BY2NmZDAwM2QtZmFiMS00OTJlLTgxMTItZDMyZmVhYjE1MDY3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg;When pilot Chesley Sully Sullenberger lands his damaged plane on the Hudson River in order to save the flight's passengers and crew, some consider him a hero while others think he was reckless.
tt0084602;PG;1982;5940;6.8;189096;57;8;3;1;0;17000000;125049125;12431486;125052686;;;https://m.media-amazon.com/images/M/MV5BMTMyOTYzMDMzMF5BMl5BanBnXkFtZTcwMTkzODM1NA@@._V1_.jpg;Rocky faces the ultimate challenge from a powerful new contender, and must turn to a former rival to help regain his throne as the undisputed fighting champion.
tt1606389;PG-13;2012;6240;6.8;193746;43;14;3;;;30000000;125014030;41202458;196114570;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMjE1OTU5MjU0N15BMl5BanBnXkFtZTcwMzI3OTU5Ng@@._V1_.jpg;A car accident puts Paige in a coma, and when she wakes up with severe memory loss, her husband Leo works to win her heart again.
tt0454876;PG;2012;7620;7.9;622122;79;135;81;7;4;120000000;124987023;22451514;609016565;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BNTg2OTY2ODg5OF5BMl5BanBnXkFtZTcwODM5MTYxOA@@._V1_.jpg;A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.
tt2582846;PG-13;2014;7560;7.7;372494;69;17;21;;;12000000;124872350;48002523;307166834;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BNTVkMTFiZWItOTFkOC00YTc3LWFhYzQtZTg3NzAxZjJlNTAyXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg;Two teenage cancer patients begin a life-affirming journey to visit a reclusive author in Amsterdam.
tt0844471;PG;2009;5400;6.9;229679;66;14;1;;;100000000;124870275;30304648;243006126;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTg0MjAwNDI5MV5BMl5BanBnXkFtZTcwODkyMzg2Mg@@._V1_.jpg;A local scientist is often regarded as a failure until he invents a machine that can make food fall from the sky. But little does he know, that things are about to take a turn for the worst.
tt0458352;PG-13;2006;6540;6.9;412092;62;53;19;2;0;35000000;124740460;27537244;326706115;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BZjQ3ZTIzOTItMGNjNC00MWRmLWJlMGEtMjJmMDM5ZDIzZGM3XkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_.jpg;A smart but sensible new graduate lands a job as an assistant to Miranda Priestly, the demanding editor-in-chief of a high fashion magazine.
tt0458352;PG-13;2006;6540;6.9;412092;62;53;19;2;0;35000000;124740460;27537244;326706115;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BZjQ3ZTIzOTItMGNjNC00MWRmLWJlMGEtMjJmMDM5ZDIzZGM3XkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_.jpg;A smart but sensible new graduate lands a job as an assistant to Miranda Priestly, the demanding editor-in-chief of a high fashion magazine.
tt0337741;PG-13;2003;7680;6.7;121635;66;13;8;1;0;80000000;124728738;16064723;265328738;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BODYyNmRlNDMtYzg1Zi00NzlhLWI4ZDMtZWUwOTQzMDZiYTQyXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg;A swinger on the cusp of being a senior citizen with a taste for young women falls in love with an accomplished woman closer to his age.
tt0181865;R;2000;8820;7.6;206751;86;87;74;1;4;48000000;124115725;184725;207515725;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BNDA2YjNkMjEtZjcwNy00ZTc5LWEzNDItMjE0ODlmMDAzNDFkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg;A conservative judge is appointed by the President to spearhead America's escalating war against drugs, only to discover that his teenage daughter is a crack addict. Two DEA agents protect an informant. A jailed drug baron's wife attempts to carry on the family business.
tt0115685;R;1996;7020;7.1;89342;72;25;7;1;0;31000000;124060553;18275828;185260553;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTM2NjExODYyOF5BMl5BanBnXkFtZTcwNTc0NjgyNA@@._V1_.jpg;A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fianc??e's right-wing moralistic parents.
tt0101587;PG-13;1991;6780;6.8;56612;70;7;8;0;1;27000000;124033791;13032121;179033791;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTkwNjM2MTc5NF5BMl5BanBnXkFtZTcwMzQ2NjEzNA@@._V1_.jpg;On the verge of turning 40, an unhappy Manhattan yuppie is roped into joining his two friends on a cattle drive in the southwest.
tt0093105;R;1987;7260;7.3;140083;67;4;7;1;0;13000000;123922370;194308;123922370;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BOWRhZGQ5ODQtMzUzNi00M2I4LThmZmUtYmQ0NDQzMTkxMWQ0XkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_.jpg;In 1965, an unorthodox and irreverent DJ named Adrian Cronauer begins to shake up things when he is assigned to the U.S. Armed Services radio station in Vietnam.
tt1192628;PG;2011;6420;7.2;261836;75;25;46;0;1;135000000;123477607;38079323;245724603;1.78 : 1 (HDTV);Color;https://m.media-amazon.com/images/M/MV5BMTc4NjEyODE1OV5BMl5BanBnXkFtZTcwMjYzNTkxNA@@._V1_.jpg;Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.
tt1192628;PG;2011;6420;7.2;261836;75;25;46;0;1;135000000;123477607;38079323;245724603;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTc4NjEyODE1OV5BMl5BanBnXkFtZTcwMjYzNTkxNA@@._V1_.jpg;Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.
tt0144528;PG-13;2000;6360;4.4;51001;38;15;2;;;84000000;123309890;42518830;166339890;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BNjcyOWM2NTUtYzRjYS00ZTQ4LWFlZGItNTE2MDg4MGIxNjAyXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_.jpg;Scientist Sherman Klump's inventions, his upcoming marriage to his pretty colleague Denise Gaines and his reputation are threatened by his evil clone Buddy Love.
tt1979388;PG;2015;5580;6.7;114819;66;41;9;;;200000000;123087120;39155217;332207671;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTc5MTg2NjQ4MV5BMl5BanBnXkFtZTgwNzcxOTY5NjE@._V1_.jpg;In a world where dinosaurs and humans live side-by-side, an Apatosaurus named Arlo makes an unlikely human friend.
tt1583421;PG-13;2013;6600;5.7;181321;41;12;1;;;130000000;122523060;40501814;375740705;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BNzk5ODM0OTQ0N15BMl5BanBnXkFtZTcwODg2ODE4OA@@._V1_.jpg;"The G.I. Joes are not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence."
tt0109444;PG-13;1994;8460;6.9;99015;74;11;3;2;0;62000000;122187717;20348017;215887717;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BM2NlMTk4MzMtZTRmMS00ZWM1LWFjZGUtNmRmYTZjZjg1OTBlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg;CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.
tt0099810;PG;1990;8100;7.6;197393;58;8;3;2;1;30000000;122012643;17161835;200512643;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BZDdkODg3YzctMGVmZS00ZDM5LWIzNTctZDRlMjA5Mjc4MGViXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg;In November 1984, the Soviet Union's best submarine captain, in a new undetectable sub, violates orders and heads for the U.S. The American CIA and military must quickly determine: Is he trying to defect, or to start a war?
tt0103855;R;1992;7740;6.3;133323;39;21;10;2;0;25000000;122046449;16611793;411046449;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BYThkMTM4ZTMtN2M3OS00ODRjLTkxMTgtZTM4ZmZlNGZjOGIxXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg;A former Secret Service agent takes on the job of bodyguard to an R&B singer, whose lifestyle is most unlike a President's.
tt0105793;PG-13;1992;5640;7;156332;57;5;4;;;20000000;121697323;18122710;183097323;1.85 : 1;;https://m.media-amazon.com/images/M/MV5BMDAyNDY3MjUtYmJjYS00Zjc5LTlhM2MtNzgzYjNlOWVkZjkzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg;Two slacker friends try to promote their public-access cable show.
tt0258463;PG-13;2002;7140;7.9;542104;68;6;3;;;60000000;121661683;27118640;214034224;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BM2JkNGU0ZGMtZjVjNS00NjgyLWEyOWYtZmRmZGQyN2IxZjA2XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg;A man is picked up by a fishing boat, bullet-riddled and suffering from amnesia, before racing to elude assassins and attempting to regain his memory.
tt6264654;PG-13;2021;6900;7.1;353340;62;25;5;1;0;120000000;121626598;28365416;331526598;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BOTY2NzFjODctOWUzMC00MGZhLTlhNjMtM2Y2ODBiNGY1ZWRiXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_.jpg;A bank teller discovers that he's actually an NPC inside a brutal, open world video game.
tt0829482;R;2007;6780;7.6;570329;76;24;11;;;20000000;121463226;33052411;170812526;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTc0NjIyMjA2OF5BMl5BanBnXkFtZTcwMzIxNDE1MQ@@._V1_.jpg;Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.
tt0111257;R;1994;6960;7.3;360038;78;20;20;1;2;30000000;121248145;14456194;350448145;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BYjc0MjYyN2EtZGRhMy00NzJiLWI2Y2QtYzhiYTU3NzAxNzg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg;A young police officer must prevent a bomb exploding aboard a city bus by keeping its speed above 50 mph.
tt0343660;PG-13;2004;5940;6.8;352012;48;10;6;;;75000000;120908074;39852237;198520934;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BMjAwMzc4MDgxNF5BMl5BanBnXkFtZTYwNjUwMzE3._V1_.jpg;Henry Roth is a man afraid of commitment until he meets the beautiful Lucy. They hit it off and Henry think he's finally found the girl of his dreams until discovering she has short-term memory loss and forgets him the next day.
tt6911608;PG-13;2018;6840;6.6;93934;60;12;0;;;75000000;120634935;34952180;402257097;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BMjEwMTM3OTI1NV5BMl5BanBnXkFtZTgwNDk5NTY0NTM@._V1_.jpg;Five years after the events of Mamma Mia! (2008), Sophie prepares for the grand reopening of the Hotel Bella Donna as she learns more about her mother's past.
tt0120762;G;1998;5280;7.6;283301;71;21;17;1;0;90000000;120620254;22745143;304320254;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BODkxNGQ1NWYtNzg0Ny00Yjg3LThmZTItMjE2YjhmZTQ0ODY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg;To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.
tt0361748;R;2009;9180;8.3;1412905;69;172;133;7;1;70000000;120540719;38054676;321457747;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BOTJiNDEzOWYtMTVjOC00ZjlmLWE0NGMtZmE1OWVmZDQ2OWJhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg;In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.
tt5946852;Not Rated;2016;9720;7.2;7230;;7;19;;;7800000;;;;;Color;https://m.media-amazon.com/images/M/MV5BZDZhMDhjYWMtM2E1Ny00YmI5LWI5MGYtMmMzYzM1MTc2NGM3XkEyXkFqcGdeQXVyNTI0NzYwMzE@._V1_.jpg;An environmental activist comes to Hyderabad to attend a seminar, where an unexpected encounter with a man who runs an organization for the oppressed, changes his purpose in life.
